"phone","province","city"
"861987713","广西","崇左"
"861987714","广西","崇左"
"861987715","广西","南宁"
"861987716","广西","南宁"
"861987717","广西","南宁"
"861987718","广西","南宁"
"861987719","广西","南宁"
"861987720","广西","柳州"
"861987721","广西","来宾"
"861987722","广西","柳州"
"861987723","广西","来宾"
"861987724","广西","柳州"
"861987725","广西","来宾"
"861987726","广西","柳州"
"861987727","广西","柳州"
"861987728","广西","柳州"
"861987729","广西","柳州"
"86198773","广西","桂林"
"861987740","广西","梧州"
"861987741","广西","梧州"
"861987742","广西","梧州"
"861987743","广西","贺州"
"861987744","广西","贺州"
"861987745","广西","贺州"
"861987746","广西","贺州"
"861987747","广西","贺州"
"861987748","广西","梧州"
"861987749","广西","梧州"
"861987750","广西","贵港"
"861987751","广西","贵港"
"861987752","广西","贵港"
"861987753","广西","贵港"
"861987754","广西","贵港"
"861987755","广西","玉林"
"861987756","广西","玉林"
"861987757","广西","玉林"
"861987758","广西","玉林"
"861987759","广西","玉林"
"86198776","广西","百色"
"86198777","四川","成都"
"86198778","广西","河池"
"861987790","广西","钦州"
"861987791","广西","钦州"
"861987792","广西","钦州"
"861987793","广西","钦州"
"861987794","广西","北海"
"861987795","广西","北海"
"861987796","广西","北海"
"861987797","广西","北海"
"861987798","广西","北海"
"861987799","广西","北海"
"861987800","广东","广州"
"861987801","广东","珠海"
"861987802","广东","中山"
"861987803","广东","清远"
"861987804","广东","广州"
"861987805","广东","清远"
"861987806","广东","清远"
"861987807","广东","广州"
"861987808","广东","清远"
"861987809","广东","清远"
"861987810","广东","清远"
"861987811","广东","佛山"
"861987812","广东","清远"
"861987813","广东","清远"
"861987814","广东","江门"
"861987815","广东","东莞"
"861987816","广东","揭阳"
"861987817","广东","江门"
"861987818","广东","揭阳"
"861987819","广东","揭阳"
"861987820","广东","揭阳"
"861987821","广东","揭阳"
"861987822","广东","东莞"
"861987823","广东","揭阳"
"861987824","广东","江门"
"861987825","广东","揭阳"
"861987826","广东","揭阳"
"861987827","广东","广州"
"861987828","广东","东莞"
"861987829","广东","湛江"
"861987830","广东","湛江"
"861987831","广东","湛江"
"861987832","广东","湛江"
"861987833","广东","佛山"
"861987834","广东","广州"
"861987835","广东","湛江"
"861987836","广东","湛江"
"861987837","广东","广州"
"861987838","广东","湛江"
"861987839","广东","湛江"
"861987840","广东","深圳"
"861987841","广东","深圳"
"861987842","广东","佛山"
"861987843","广东","佛山"
"861987844","广东","佛山"
"861987845","广东","佛山"
"861987846","广东","佛山"
"861987847","广东","广州"
"861987848","广东","佛山"
"861987849","广东","佛山"
"861987850","广东","茂名"
"861987851","广东","茂名"
"861987852","广东","珠海"
"861987853","广东","云浮"
"861987854","广东","佛山"
"861987855","广东","东莞"
"861987856","广东","广州"
"861987857","广东","佛山"
"861987858","广东","广州"
"861987859","广东","广州"
"861987860","广东","东莞"
"861987861","广东","惠州"
"861987862","广东","惠州"
"861987863","广东","广州"
"861987864","广东","广州"
"861987865","广东","惠州"
"861987866","广东","佛山"
"861987867","广东","广州"
"861987868","广东","惠州"
"861987869","广东","惠州"
"861987870","广东","广州"
"861987871","广东","广州"
"861987872","广东","广州"
"861987873","广东","佛山"
"861987874","广东","佛山"
"861987875","广东","佛山"
"861987876","广东","佛山"
"861987877","广东","佛山"
"861987878","广东","佛山"
"861987879","广东","佛山"
"86198788","广东","广州"
"861987890","广东","肇庆"
"861987891","广东","河源"
"861987892","广东","韶关"
"861987893","广东","潮州"
"861987894","广东","佛山"
"861987895","广东","东莞"
"861987896","广东","东莞"
"861987897","广东","东莞"
"861987898","广东","佛山"
"861987899","广东","中山"
"861987900","广东","中山"
"861987901","广东","佛山"
"861987902","广东","佛山"
"861987903","广东","江门"
"861987904","广东","东莞"
"861987905","广东","江门"
"861987906","广东","江门"
"861987907","广东","东莞"
"861987908","广东","广州"
"861987909","广东","广州"
"861987910","广东","佛山"
"861987911","广东","东莞"
"861987912","广东","佛山"
"861987913","广东","深圳"
"861987914","广东","东莞"
"861987915","广东","深圳"
"861987916","广东","深圳"
"861987917","广东","东莞"
"861987918","广东","深圳"
"861987919","广东","深圳"
"861987920","广东","惠州"
"861987921","广东","惠州"
"861987922","广东","佛山"
"861987923","广东","惠州"
"861987924","广东","东莞"
"861987925","广东","深圳"
"861987926","广东","深圳"
"861987927","广东","东莞"
"861987928","广东","深圳"
"861987929","广东","深圳"
"861987930","广东","广州"
"861987931","广东","广州"
"861987932","广东","广州"
"861987933","广东","东莞"
"861987934","广东","东莞"
"861987935","广东","广州"
"861987936","广东","广州"
"861987937","广东","东莞"
"861987938","广东","东莞"
"861987939","广东","东莞"
"861987940","广东","深圳"
"861987941","广东","深圳"
"861987942","广东","深圳"
"861987943","广东","深圳"
"861987944","广东","深圳"
"861987945","广东","佛山"
"861987946","广东","佛山"
"861987947","广东","佛山"
"861987948","广东","佛山"
"861987949","广东","佛山"
"861987950","广东","东莞"
"861987951","广东","东莞"
"861987952","广东","东莞"
"861987953","广东","东莞"
"861987954","广东","东莞"
"861987955","广东","中山"
"861987956","广东","广州"
"861987957","广东","东莞"
"861987958","广东","佛山"
"861987959","广东","佛山"
"861987960","广东","佛山"
"861987961","广东","佛山"
"861987962","广东","中山"
"861987963","广东","深圳"
"861987964","广东","东莞"
"861987965","广东","中山"
"861987966","广东","佛山"
"861987967","广东","东莞"
"861987968","广东","中山"
"861987969","广东","中山"
"86198797","广东","佛山"
"861987980","广东","中山"
"861987981","广东","江门"
"861987982","广东","江门"
"861987983","广东","深圳"
"861987984","广东","深圳"
"861987985","广东","江门"
"861987986","广东","江门"
"861987987","广东","深圳"
"861987988","广东","深圳"
"861987989","广东","江门"
"861987990","广东","深圳"
"861987991","广东","深圳"
"861987992","广东","深圳"
"861987993","广东","深圳"
"861987994","广东","深圳"
"861987995","广东","深圳"
"861987996","广东","东莞"
"861987997","广东","深圳"
"861987998","广东","东莞"
"861987999","广东","深圳"
"861988000","江西","抚州"
"861988001","江西","抚州"
"861988002","江西","抚州"
"861988003","江西","抚州"
"861988004","江西","抚州"
"861988005","江西","抚州"
"86198800","江西","南昌"
"861988016","江西","南昌"
"861988017","江西","南昌"
"861988018","江西","南昌"
"861988019","江西","南昌"
"86198802","江西","九江"
"861988030","江西","鹰潭"
"861988031","江西","鹰潭"
"861988032","江西","鹰潭"
"861988033","江西","新余"
"861988034","江西","新余"
"861988035","江西","新余"
"861988036","江西","新余"
"861988037","江西","吉安"
"861988038","江西","上饶"
"861988039","江西","上饶"
"861988040","江西","南昌"
"861988041","江西","南昌"
"861988042","江西","南昌"
"861988043","江西","南昌"
"861988044","江西","南昌"
"861988045","江西","南昌"
"861988046","江西","南昌"
"861988047","江西","南昌"
"86198804","江西","赣州"
"861988058","江西","赣州"
"861988059","江西","抚州"
"861988060","江西","南昌"
"861988061","江西","南昌"
"861988062","江西","南昌"
"861988063","江西","南昌"
"861988064","江西","鹰潭"
"861988065","江西","新余"
"861988066","江西","九江"
"861988067","江西","九江"
"861988068","江西","上饶"
"861988069","江西","上饶"
"861988070","江西","上饶"
"861988071","江西","抚州"
"861988072","江西","宜春"
"861988073","江西","宜春"
"861988074","江西","吉安"
"861988075","江西","吉安"
"861988076","江西","赣州"
"861988077","江西","赣州"
"861988078","江西","赣州"
"861988079","江西","萍乡"
"861988080","广东","佛山"
"861988081","广东","深圳"
"861988082","广东","东莞"
"861988083","广东","广州"
"861988084","广东","汕头"
"861988085","广东","深圳"
"861988086","广东","东莞"
"861988087","广东","茂名"
"861988088","广东","广州"
"861988089","广东","广州"
"861988090","广东","惠州"
"861988091","广东","湛江"
"861988092","广东","佛山"
"861988093","广东","东莞"
"861988094","广东","佛山"
"861988095","广东","深圳"
"861988096","广东","广州"
"861988097","广东","广州"
"861988098","广东","深圳"
"861988099","广东","广州"
"861988100","四川","阿坝"
"861988101","四川","阿坝"
"861988102","四川","阿坝"
"861988103","四川","甘孜"
"861988104","四川","甘孜"
"861988105","四川","乐山"
"861988106","四川","乐山"
"861988107","四川","乐山"
"861988108","四川","乐山"
"861988109","四川","乐山"
"861988110","四川","乐山"
"861988111","四川","乐山"
"86198811","四川","宜宾"
"861988122","四川","宜宾"
"861988123","四川","宜宾"
"861988124","四川","攀枝花"
"861988125","四川","攀枝花"
"861988126","四川","攀枝花"
"861988127","四川","攀枝花"
"861988128","四川","攀枝花"
"861988129","四川","眉山"
"861988130","四川","眉山"
"861988131","四川","眉山"
"861988132","四川","眉山"
"861988133","四川","眉山"
"861988134","四川","自贡"
"861988135","四川","自贡"
"861988136","四川","自贡"
"861988137","四川","自贡"
"861988138","四川","自贡"
"861988139","四川","自贡"
"861988140","四川","自贡"
"861988141","四川","自贡"
"861988142","四川","巴中"
"861988143","四川","巴中"
"861988144","四川","成都"
"861988145","四川","成都"
"861988146","四川","雅安"
"86198814","四川","德阳"
"861988157","四川","眉山"
"86198815","四川","绵阳"
"861988168","四川","绵阳"
"861988169","四川","绵阳"
"86198817","四川","南充"
"86198818","四川","达州"
"861988190","四川","雅安"
"861988191","四川","雅安"
"861988192","四川","雅安"
"861988193","四川","雅安"
"861988194","四川","成都"
"861988195","四川","成都"
"861988196","四川","成都"
"861988197","四川","成都"
"861988198","四川","成都"
"861988199","四川","成都"
"861988200","四川","凉山"
"861988201","四川","凉山"
"861988202","四川","凉山"
"861988203","四川","凉山"
"861988204","四川","凉山"
"861988205","四川","凉山"
"861988206","四川","凉山"
"861988207","四川","凉山"
"861988208","四川","凉山"
"861988209","四川","内江"
"861988210","四川","内江"
"861988211","四川","内江"
"861988212","四川","内江"
"861988213","四川","内江"
"861988214","四川","内江"
"861988215","四川","内江"
"861988216","四川","巴中"
"861988217","四川","巴中"
"861988218","四川","巴中"
"861988219","四川","巴中"
"861988220","四川","巴中"
"861988221","四川","巴中"
"861988222","四川","广元"
"861988223","四川","广元"
"861988224","四川","广元"
"861988225","四川","广元"
"861988226","四川","广元"
"861988227","四川","资阳"
"861988228","四川","资阳"
"861988229","四川","资阳"
"86198823","四川","泸州"
"861988240","四川","泸州"
"861988241","四川","泸州"
"861988242","四川","泸州"
"861988243","四川","泸州"
"861988244","四川","宜宾"
"861988245","四川","宜宾"
"861988246","四川","宜宾"
"861988247","四川","宜宾"
"861988248","四川","内江"
"861988249","四川","内江"
"861988250","四川","遂宁"
"861988251","四川","遂宁"
"861988252","四川","遂宁"
"861988253","四川","遂宁"
"861988254","四川","遂宁"
"861988255","四川","遂宁"
"861988256","四川","遂宁"
"861988257","四川","泸州"
"861988258","四川","泸州"
"861988259","四川","泸州"
"861988260","四川","广安"
"861988261","四川","广安"
"861988262","四川","广安"
"861988263","四川","广安"
"861988264","四川","广安"
"861988265","四川","广安"
"861988266","四川","广安"
"861988267","四川","资阳"
"861988268","四川","资阳"
"861988269","四川","眉山"
"86198827","四川","成都"
"86198828","北京","北京"
"861988290","新疆","奎屯"
"861988291","新疆","乌鲁木齐"
"861988292","新疆","乌鲁木齐"
"861988293","新疆","乌鲁木齐"
"861988294","新疆","喀什"
"861988295","新疆","阿克苏"
"861988296","新疆","喀什"
"861988297","新疆","阿克苏"
"861988298","新疆","喀什"
"861988299","新疆","伊犁"
"86198830","浙江","宁波"
"861988310","浙江","杭州"
"861988311","浙江","杭州"
"861988312","浙江","杭州"
"861988313","浙江","杭州"
"861988314","浙江","杭州"
"861988315","浙江","杭州"
"861988316","浙江","杭州"
"861988317","浙江","杭州"
"861988318","浙江","嘉兴"
"861988319","浙江","嘉兴"
"861988320","浙江","杭州"
"861988321","浙江","杭州"
"861988322","浙江","湖州"
"861988323","浙江","杭州"
"861988324","浙江","杭州"
"861988325","浙江","绍兴"
"861988326","浙江","宁波"
"861988327","浙江","温州"
"861988328","浙江","丽水"
"861988329","浙江","金华"
"86198833","浙江","嘉兴"
"861988340","浙江","湖州"
"861988341","浙江","湖州"
"861988342","浙江","湖州"
"861988343","浙江","湖州"
"861988344","浙江","湖州"
"861988345","浙江","衢州"
"861988346","浙江","衢州"
"861988347","浙江","衢州"
"861988348","浙江","衢州"
"861988349","浙江","衢州"
"86198835","浙江","绍兴"
"86198836","浙江","台州"
"86198837","浙江","温州"
"861988380","浙江","衢州"
"861988381","浙江","丽水"
"861988382","浙江","湖州"
"861988383","浙江","舟山"
"861988384","浙江","杭州"
"861988385","浙江","宁波"
"861988386","浙江","宁波"
"861988387","浙江","嘉兴"
"861988388","浙江","嘉兴"
"86198838","浙江","金华"
"861988399","浙江","金华"
"86198840","浙江","舟山"
"861988410","浙江","宁波"
"861988411","浙江","宁波"
"861988412","浙江","宁波"
"861988413","浙江","宁波"
"861988414","浙江","宁波"
"861988415","浙江","杭州"
"861988416","浙江","杭州"
"861988417","浙江","杭州"
"861988418","浙江","杭州"
"861988419","浙江","杭州"
"861988420","浙江","台州"
"861988421","浙江","台州"
"861988422","浙江","台州"
"861988423","浙江","台州"
"861988424","浙江","台州"
"861988425","浙江","湖州"
"861988426","浙江","湖州"
"861988427","浙江","湖州"
"861988428","浙江","湖州"
"861988429","浙江","湖州"
"86198843","浙江","嘉兴"
"86198844","浙江","舟山"
"861988450","浙江","金华"
"861988451","浙江","金华"
"861988452","浙江","金华"
"861988453","浙江","金华"
"861988454","浙江","金华"
"861988455","浙江","衢州"
"861988456","浙江","衢州"
"861988457","浙江","衢州"
"861988458","浙江","衢州"
"861988459","浙江","衢州"
"86198846","浙江","温州"
"86198847","浙江","温州"
"86198848","浙江","金华"
"861988490","浙江","嘉兴"
"861988491","浙江","嘉兴"
"861988492","浙江","绍兴"
"861988493","浙江","绍兴"
"861988494","浙江","绍兴"
"861988495","浙江","绍兴"
"861988496","浙江","绍兴"
"861988497","浙江","绍兴"
"861988498","浙江","绍兴"
"861988499","浙江","绍兴"
"861988500","贵州","贵阳"
"861988501","贵州","贵阳"
"861988502","贵州","贵阳"
"861988503","贵州","贵阳"
"861988504","贵州","贵阳"
"861988505","贵州","遵义"
"861988506","贵州","遵义"
"861988507","贵州","遵义"
"861988508","贵州","遵义"
"861988509","贵州","遵义"
"861988510","贵州","安顺"
"861988511","贵州","安顺"
"861988512","贵州","安顺"
"861988513","贵州","安顺"
"861988514","贵州","安顺"
"861988515","贵州","铜仁"
"861988516","贵州","铜仁"
"861988517","贵州","铜仁"
"861988518","贵州","铜仁"
"861988519","贵州","铜仁"
"86198852","贵州","黔南"
"86198853","贵州","黔东南"
"861988540","贵州","六盘水"
"861988541","贵州","六盘水"
"861988542","贵州","六盘水"
"861988543","贵州","六盘水"
"861988544","贵州","六盘水"
"861988545","贵州","黔西南"
"861988546","贵州","黔西南"
"861988547","贵州","黔西南"
"861988548","贵州","黔西南"
"861988549","贵州","黔西南"
"86198855","贵州","毕节"
"86198856","贵州","贵阳"
"861988570","贵州","遵义"
"861988571","贵州","遵义"
"861988572","贵州","遵义"
"861988573","贵州","遵义"
"861988574","贵州","遵义"
"861988575","贵州","安顺"
"861988576","贵州","安顺"
"861988577","贵州","安顺"
"861988578","贵州","安顺"
"861988579","贵州","安顺"
"86198858","贵州","黔南"
"86198859","贵州","黔东南"
"861988600","广东","深圳"
"861988601","广东","中山"
"861988602","广东","揭阳"
"861988603","广东","梅州"
"861988604","广东","深圳"
"861988605","广东","江门"
"861988606","广东","惠州"
"861988607","广东","东莞"
"861988608","广东","东莞"
"861988609","广东","湛江"
"861988610","广东","佛山"
"861988611","广东","东莞"
"861988612","广东","东莞"
"861988613","广东","深圳"
"861988614","广东","佛山"
"861988615","广东","广州"
"861988616","广东","中山"
"861988617","广东","广州"
"861988618","广东","广州"
"861988619","广东","揭阳"
"861988620","广东","梅州"
"861988621","广东","江门"
"861988622","广东","佛山"
"861988623","广东","惠州"
"861988624","广东","深圳"
"861988625","广东","湛江"
"861988626","广东","佛山"
"861988627","广东","东莞"
"861988628","广东","深圳"
"861988629","广东","东莞"
"861988630","广东","深圳"
"861988631","广东","广州"
"861988632","广东","中山"
"861988633","广东","广州"
"861988634","广东","广州"
"861988635","广东","揭阳"
"861988636","广东","梅州"
"861988637","广东","深圳"
"861988638","广东","东莞"
"861988639","广东","江门"
"861988640","广东","东莞"
"861988641","广东","广州"
"861988642","广东","深圳"
"861988643","广东","东莞"
"861988644","广东","广州"
"861988645","广东","深圳"
"861988646","广东","东莞"
"861988647","广东","佛山"
"861988648","广东","潮州"
"861988649","广东","广州"
"861988650","广东","惠州"
"861988651","广东","湛江"
"861988652","广东","佛山"
"861988653","广东","东莞"
"861988654","广东","深圳"
"861988655","广东","深圳"
"861988656","广东","深圳"
"861988657","广东","东莞"
"861988658","广东","广州"
"861988659","广东","广州"
"861988660","江西","宜春"
"861988661","江西","宜春"
"861988662","江西","宜春"
"861988663","江西","宜春"
"861988664","江西","宜春"
"861988665","江西","萍乡"
"861988666","江西","萍乡"
"861988667","江西","萍乡"
"861988668","江西","萍乡"
"861988669","江西","九江"
"861988670","贵州","贵阳"
"861988671","贵州","贵阳"
"861988672","贵州","遵义"
"861988673","贵州","安顺"
"861988674","贵州","黔南"
"861988675","贵州","黔东南"
"861988676","贵州","铜仁"
"861988677","贵州","毕节"
"861988678","贵州","六盘水"
"861988679","贵州","黔西南"
"861988680","贵州","铜仁"
"861988681","贵州","铜仁"
"861988682","贵州","铜仁"
"861988683","贵州","铜仁"
"861988684","贵州","铜仁"
"861988685","贵州","黔西南"
"861988686","贵州","黔西南"
"861988687","贵州","黔西南"
"861988688","贵州","黔西南"
"861988689","贵州","黔西南"
"86198869","贵州","毕节"
"86198870","云南","昭通"
"86198871","云南","昆明"
"86198872","云南","大理"
"86198873","云南","红河"
"86198874","云南","曲靖"
"861988750","云南","怒江"
"861988751","云南","怒江"
"861988752","云南","保山"
"861988753","云南","保山"
"861988754","云南","保山"
"861988755","云南","保山"
"861988756","云南","保山"
"861988757","云南","保山"
"861988758","云南","保山"
"861988759","云南","保山"
"86198876","云南","文山"
"861988770","云南","迪庆"
"861988771","云南","迪庆"
"861988772","云南","玉溪"
"861988773","云南","玉溪"
"861988774","云南","玉溪"
"861988775","云南","玉溪"
"861988776","云南","玉溪"
"861988777","云南","玉溪"
"861988778","云南","玉溪"
"861988779","云南","玉溪"
"861988780","云南","临沧"
"861988781","云南","临沧"
"861988782","云南","临沧"
"861988783","云南","临沧"
"861988784","云南","临沧"
"861988785","云南","临沧"
"861988786","云南","楚雄"
"861988787","云南","楚雄"
"861988788","云南","楚雄"
"861988789","云南","楚雄"
"861988790","云南","楚雄"
"861988791","云南","楚雄"
"861988792","云南","楚雄"
"861988793","云南","普洱"
"861988794","云南","普洱"
"861988795","云南","普洱"
"861988796","云南","普洱"
"861988797","云南","普洱"
"861988798","云南","普洱"
"861988799","云南","普洱"
"86198880","天津","天津"
"86198881","上海","上海"
"861988820","吉林","吉林"
"861988821","吉林","吉林"
"861988822","吉林","吉林"
"861988823","吉林","吉林"
"861988824","吉林","延边"
"861988825","吉林","延边"
"861988826","吉林","四平"
"861988827","吉林","四平"
"861988828","吉林","通化"
"861988829","吉林","松原"
"861988830","湖北","孝感"
"861988831","湖北","孝感"
"861988832","湖北","宜昌"
"861988833","湖北","宜昌"
"861988834","湖北","武汉"
"861988835","湖北","咸宁"
"861988836","湖北","黄石"
"861988837","湖北","仙桃/潜江/天门"
"861988838","湖北","随州"
"861988839","湖北","荆门"
"861988840","湖北","武汉"
"861988841","湖北","武汉"
"861988842","湖北","武汉"
"861988843","湖北","仙桃/潜江/天门"
"861988844","湖北","武汉"
"861988845","湖北","荆州"
"861988846","湖北","荆州"
"861988847","湖北","荆州"
"861988848","湖北","黄冈"
"861988849","湖北","黄冈"
"861988850","山西","忻州"
"861988851","山西","太原"
"861988852","山西","大同"
"861988853","山西","阳泉"
"861988854","山西","晋中"
"861988855","山西","长治"
"861988856","山西","晋城"
"861988857","山西","临汾"
"861988858","山西","吕梁"
"861988859","山西","运城"
"861988860","内蒙古","锡林郭勒"
"861988861","内蒙古","巴彦淖尔"
"861988862","内蒙古","包头"
"861988863","内蒙古","呼和浩特"
"861988864","内蒙古","鄂尔多斯"
"861988865","内蒙古","呼伦贝尔"
"861988866","内蒙古","赤峰"
"861988867","内蒙古","兴安"
"861988868","内蒙古","通辽"
"861988869","内蒙古","乌兰察布"
"86198887","重庆","重庆"
"861988880","浙江","绍兴"
"861988881","浙江","杭州"
"861988882","浙江","宁波"
"861988883","浙江","嘉兴"
"861988884","北京","北京"
"861988885","浙江","金华"
"861988886","浙江","台州"
"861988887","浙江","温州"
"861988888","浙江","杭州"
"861988889","北京","北京"
"861988890","陕西","咸阳"
"861988891","陕西","延安"
"861988892","陕西","西安"
"861988893","陕西","渭南"
"861988894","陕西","商洛"
"861988895","陕西","安康"
"861988896","陕西","汉中"
"861988897","陕西","宝鸡"
"861988898","陕西","榆林"
"861988899","陕西","榆林"
"86198890","海南","海口"
"861988910","西藏","林芝"
"861988911","西藏","拉萨"
"861988912","西藏","日喀则"
"861988913","西藏","山南"
"861988914","西藏","昌都"
"861988915","西藏","昌都"
"861988916","西藏","那曲"
"861988917","西藏","阿里"
"861988918","西藏","昌都"
"861988919","西藏","拉萨"
"861988920","西藏","拉萨"
"861988921","西藏","拉萨"
"861988922","西藏","日喀则"
"861988923","西藏","山南"
"861988924","西藏","林芝"
"861988925","西藏","昌都"
"861988926","西藏","那曲"
"861988927","西藏","阿里"
"861988928","西藏","日喀则"
"861988929","西藏","昌都"
"86198893","北京","北京"
"86198894","北京","北京"
"86198895","北京","北京"
"86198896","北京","北京"
"861988970","吉林","长春"
"861988971","吉林","长春"
"861988972","吉林","吉林"
"861988973","吉林","延边"
"861988974","吉林","四平"
"861988975","吉林","通化"
"861988976","吉林","白城"
"861988977","吉林","辽源"
"861988978","吉林","松原"
"861988979","吉林","白山"
"861988980","黑龙江","鹤岗"
"861988981","黑龙江","伊春"
"861988982","黑龙江","七台河"
"861988983","黑龙江","大兴安岭"
"861988984","黑龙江","哈尔滨"
"861988985","黑龙江","佳木斯"
"861988986","黑龙江","哈尔滨"
"861988987","黑龙江","哈尔滨"
"861988988","黑龙江","哈尔滨"
"861988989","黑龙江","哈尔滨"
"861988990","黑龙江","双鸭山"
"861988991","黑龙江","黑河"
"861988992","黑龙江","鸡西"
"861988993","黑龙江","牡丹江"
"861988994","黑龙江","佳木斯"
"861988995","黑龙江","绥化"
"861988996","黑龙江","大庆"
"861988997","黑龙江","齐齐哈尔"
"861988998","黑龙江","哈尔滨"
"861988999","黑龙江","哈尔滨"
"861989000","福建","漳州"
"861989001","福建","漳州"
"861989002","福建","龙岩"
"861989003","福建","龙岩"
"861989004","福建","龙岩"
"861989005","福建","三明"
"861989006","福建","三明"
"861989007","福建","南平"
"861989008","福建","南平"
"861989009","福建","南平"
"861989010","新疆","乌鲁木齐"
"861989011","新疆","乌鲁木齐"
"861989012","新疆","昌吉"
"861989013","新疆","石河子"
"861989014","新疆","昌吉"
"861989015","新疆","克拉玛依"
"861989016","新疆","巴音郭楞"
"861989017","新疆","阿克苏"
"861989018","新疆","喀什"
"861989019","新疆","伊犁"
"861989020","新疆","奎屯"
"861989021","新疆","塔城"
"861989022","新疆","昌吉"
"861989023","新疆","克孜勒苏"
"861989024","新疆","伊犁"
"861989025","新疆","吐鲁番"
"861989026","新疆","阿勒泰"
"861989027","新疆","哈密"
"861989028","新疆","和田"
"861989029","新疆","博尔塔拉"
"861989030","福建","宁德"
"861989031","福建","宁德"
"861989032","福建","宁德"
"861989033","福建","莆田"
"861989034","福建","宁德"
"861989035","福建","泉州"
"861989036","福建","泉州"
"861989037","福建","泉州"
"861989038","福建","泉州"
"861989039","福建","泉州"
"861989040","福建","厦门"
"861989041","福建","宁德"
"861989042","福建","莆田"
"861989043","福建","泉州"
"861989044","福建","漳州"
"861989045","福建","三明"
"861989046","福建","三明"
"861989047","福建","南平"
"861989048","福建","南平"
"861989049","福建","南平"
"86198905","福建","福州"
"86198906","甘肃","白银"
"861989070","甘肃","临夏"
"861989071","甘肃","临夏"
"861989072","甘肃","天水"
"861989073","甘肃","天水"
"861989074","甘肃","天水"
"861989075","甘肃","庆阳"
"861989076","甘肃","庆阳"
"861989077","甘肃","嘉峪关"
"861989078","甘肃","嘉峪关"
"861989079","甘肃","嘉峪关"
"861989080","陕西","咸阳"
"861989081","陕西","延安"
"861989082","陕西","榆林"
"861989083","陕西","渭南"
"861989084","陕西","汉中"
"861989085","陕西","安康"
"861989086","陕西","商洛"
"861989087","陕西","宝鸡"
"861989088","陕西","西安"
"861989089","陕西","铜川"
"861989090","陕西","咸阳"
"861989091","陕西","延安"
"861989092","陕西","榆林"
"861989093","陕西","渭南"
"861989094","陕西","咸阳"
"861989095","陕西","安康"
"861989096","陕西","汉中"
"861989097","陕西","宝鸡"
"861989098","陕西","西安"
"861989099","陕西","榆林"
"86198910","陕西","咸阳"
"861989110","陕西","延安"
"861989111","陕西","延安"
"861989112","陕西","延安"
"861989113","陕西","延安"
"861989114","陕西","延安"
"861989115","陕西","延安"
"861989116","陕西","铜川"
"861989117","陕西","渭南"
"861989118","陕西","商洛"
"861989119","陕西","商洛"
"861989120","陕西","榆林"
"861989121","陕西","榆林"
"861989122","陕西","榆林"
"861989123","陕西","榆林"
"861989124","陕西","宝鸡"
"861989125","陕西","榆林"
"861989126","陕西","榆林"
"861989127","陕西","西安"
"861989128","陕西","榆林"
"861989129","陕西","宝鸡"
"86198913","陕西","渭南"
"861989140","陕西","商洛"
"861989141","陕西","西安"
"861989142","陕西","西安"
"861989143","陕西","西安"
"861989144","陕西","商洛"
"861989145","陕西","西安"
"861989146","陕西","宝鸡"
"861989147","陕西","渭南"
"861989148","陕西","渭南"
"861989149","陕西","宝鸡"
"861989150","陕西","安康"
"861989151","陕西","安康"
"861989152","陕西","安康"
"861989153","陕西","安康"
"861989154","陕西","安康"
"861989155","陕西","安康"
"861989156","陕西","安康"
"861989157","陕西","安康"
"861989158","陕西","宝鸡"
"861989159","陕西","宝鸡"
"861989160","陕西","汉中"
"861989161","陕西","汉中"
"861989162","陕西","汉中"
"861989163","陕西","汉中"
"861989164","陕西","汉中"
"861989165","陕西","汉中"
"861989166","陕西","汉中"
"861989167","陕西","汉中"
"861989168","陕西","宝鸡"
"861989169","陕西","宝鸡"
"861989170","湖南","常德"
"861989171","湖南","常德"
"861989172","湖南","常德"
"861989173","湖南","常德"
"861989174","湖南","常德"
"861989175","湖南","常德"
"861989176","湖南","娄底"
"861989177","湖南","娄底"
"861989178","湖南","益阳"
"861989179","湖南","益阳"
"861989180","湖南","岳阳"
"861989181","湖南","岳阳"
"861989182","湖南","岳阳"
"861989183","湖南","湘潭"
"861989184","湖南","湘潭"
"861989185","湖南","湘潭"
"861989186","湖南","湘潭"
"861989187","湖南","衡阳"
"861989188","湖南","衡阳"
"861989189","湖南","衡阳"
"861989190","湖南","张家界"
"861989191","湖南","怀化"
"861989192","湖南","怀化"
"861989193","湖南","株洲"
"861989194","湖南","株洲"
"861989195","湖南","株洲"
"861989196","湖南","株洲"
"861989197","湖南","永州"
"861989198","湖南","永州"
"861989199","湖南","邵阳"
"861989200","湖南","衡阳"
"861989201","湖南","衡阳"
"861989202","湖南","衡阳"
"861989203","湖南","衡阳"
"861989204","湖南","衡阳"
"861989205","湖南","衡阳"
"861989206","湖南","衡阳"
"861989207","湖南","衡阳"
"861989208","湖南","衡阳"
"861989209","湖南","怀化"
"861989210","湖南","株洲"
"861989211","湖南","株洲"
"861989212","湖南","株洲"
"861989213","湖南","株洲"
"861989214","湖南","株洲"
"861989215","湖南","株洲"
"861989216","湖南","株洲"
"861989217","湖南","永州"
"861989218","湖南","永州"
"861989219","湖南","永州"
"861989220","湖南","郴州"
"861989221","湖南","郴州"
"861989222","湖南","郴州"
"861989223","湖南","郴州"
"861989224","湖南","郴州"
"861989225","湖南","郴州"
"861989226","湖南","张家界"
